country,city,name,img,building_page-href,date_start,date_end,floors,tags,developer
Canada,Vancouver,Escala,../skyscraperpage.com/diagrams/images/42020.gif,http://skyscraperpage.com/cities/?buildingID=5903,null,2002,29,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,Metropolis,../skyscraperpage.com/diagrams/images/40407.gif,http://skyscraperpage.com/cities/?buildingID=8306,null,1996,29,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - concrete;;,
Canada,Vancouver,Pomaria,../skyscraperpage.com/diagrams/images/42561.gif,http://skyscraperpage.com/cities/?buildingID=33874,2004,2007,30,Building Uses - residential: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,The Savoy,../skyscraperpage.com/diagrams/images/11984.gif,http://skyscraperpage.com/cities/?buildingID=9045,null,2000,30,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - brick - concrete;;,
Canada,Vancouver,Wall Centre Suites,../skyscraperpage.com/diagrams/images/11252.gif,http://skyscraperpage.com/cities/?buildingID=1838,null,1995,30,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass;;,
Canada,Vancouver,The Four Seasons,../skyscraperpage.com/diagrams/images/4017.gif,http://skyscraperpage.com/cities/?buildingID=4019,null,1975,30,Building Uses - hotel - retail: Structural Types - highrise: Architectural Style - international: Materials - glass - concrete;;,
Canada,Vancouver,Residences at Conference Plaza,../skyscraperpage.com/diagrams/images/6285.gif,http://skyscraperpage.com/cities/?buildingID=6287,null,1996,30,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - brick - concrete;;,
Canada,Vancouver,200 Granville Square,../skyscraperpage.com/diagrams/images/44891.gif,http://skyscraperpage.com/cities/?buildingID=7191,1971,1973,30,Building Uses - office - communication - traffic control - retail: Structural Types - highrise - sign: Architectural Style - international: Materials - steel - concrete;;,
Canada,Vancouver,C-Side,../skyscraperpage.com/diagrams/images/72738.gif,http://skyscraperpage.com/cities/?buildingID=54737,null,2002,30,Building Uses - residential: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,Citygate,../skyscraperpage.com/diagrams/images/40488.gif,http://skyscraperpage.com/cities/?buildingID=47380,null,1992,30,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - brick - concrete;;,
Canada,Vancouver,Toronto Dominion Tower,../skyscraperpage.com/diagrams/images/50102.gif,http://skyscraperpage.com/cities/?buildingID=67,null,1972,30,Building Uses - office - communication - retail: Structural Types - highrise - sign: Architectural Style - international: Materials - glass;;,
Canada,Vancouver,Blue Horizon Hotel,../skyscraperpage.com/diagrams/images/14242.gif,http://skyscraperpage.com/cities/?buildingID=8475,null,1967,30,Building Uses - hotel - parking garage - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,Terminal City Club Tower,../skyscraperpage.com/diagrams/images/4378.gif,http://skyscraperpage.com/cities/?buildingID=4380,null,1998,30,Building Uses - mixed use - hotel - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - limestone - aluminium - concrete;;,
Canada,Vancouver,The Lions I,../skyscraperpage.com/diagrams/images/14459.gif,http://skyscraperpage.com/cities/?buildingID=8604,null,1999,31,Building Uses - residential - retail: Structural Types - highrise - cantilever: Architectural Style - postmodern: Materials - glass - concrete;;,
Canada,Vancouver,The Peninsula,../skyscraperpage.com/diagrams/images/14443.gif,http://skyscraperpage.com/cities/?buildingID=8598,null,1996,31,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - brick - concrete;;,
Canada,Vancouver,Dolce,../skyscraperpage.com/diagrams/images/42876.gif,http://skyscraperpage.com/cities/?buildingID=53390,null,2010,31,Building Uses - residential - office - parking garage - retail: Structural Types - highrise;;,
Canada,Vancouver,The Exchange,../skyscraperpage.com/diagrams/images/80591.gif,http://skyscraperpage.com/cities/?buildingID=98113,null,null,31,Building Uses - office - retail: Structural Types - highrise;;,
Canada,Vancouver,Governors Tower,../skyscraperpage.com/diagrams/images/18605.gif,http://skyscraperpage.com/cities/?buildingID=736,null,1997,31,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - brick - concrete;;,
Canada,Vancouver,The Max at Sector I,../skyscraperpage.com/diagrams/images/25600.gif,http://skyscraperpage.com/cities/?buildingID=7717,null,2005,31,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - brick - concrete;;,
Canada,Vancouver,Beach Tower,../skyscraperpage.com/diagrams/images/14646.gif,http://skyscraperpage.com/cities/?buildingID=8597,1991,1992,31,Building Uses - residential: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,Martello Tower,../skyscraperpage.com/diagrams/images/4083.gif,http://skyscraperpage.com/cities/?buildingID=4085,null,1968,31,Building Uses - residential: Structural Types - highrise: Architectural Style - brutalist: Materials - glass - concrete;;,
Canada,Vancouver,Cielo,../skyscraperpage.com/diagrams/images/40693.gif,http://skyscraperpage.com/cities/?buildingID=17100,2005,2007,31,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,Salt,../skyscraperpage.com/diagrams/images/70625.gif,http://skyscraperpage.com/cities/?buildingID=85549,2012,2014,31,Building Uses - residential - retail: Structural Types - highrise;;,
Canada,Vancouver,Two Harbour Green,../skyscraperpage.com/diagrams/images/41162.gif,http://skyscraperpage.com/cities/?buildingID=8763,2005,2008,31,Building Uses - residential: Structural Types - highrise: Architectural Style - modern: Materials - glass - aluminium;;,
Canada,Vancouver,Coast Plaza Suite Hotel,../skyscraperpage.com/diagrams/images/6888.gif,http://skyscraperpage.com/cities/?buildingID=6890,null,1969,32,Building Uses - hotel - office - parking garage - retail: Structural Types - highrise: Architectural Style - brutalist: Materials - glass - concrete;;,
Canada,Vancouver,Paris Place,../skyscraperpage.com/diagrams/images/18553.gif,http://skyscraperpage.com/cities/?buildingID=4021,null,1995,32,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - brick - concrete;;,
Canada,Vancouver,Metropolitan Towers North,../skyscraperpage.com/diagrams/images/36236.gif,http://skyscraperpage.com/cities/?buildingID=8437,null,2002,32,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - brick - concrete;;,
Canada,Vancouver,Bentall Three,../skyscraperpage.com/diagrams/images/50105.gif,http://skyscraperpage.com/cities/?buildingID=68,null,1974,32,Building Uses - office - retail: Structural Types - highrise - sign: Architectural Style - international - modern: Materials - glass - steel - concrete: reinforced;;,
Canada,Vancouver,193 Aquarius Mews,../skyscraperpage.com/diagrams/images/28994.gif,http://skyscraperpage.com/cities/?buildingID=33620,null,2000,32,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,The Palisades East,../skyscraperpage.com/diagrams/images/12082.gif,http://skyscraperpage.com/cities/?buildingID=8303,null,1996,32,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,3 Harbour Green,../skyscraperpage.com/diagrams/images/71062.gif,http://skyscraperpage.com/cities/?buildingID=39668,2008,2011,32,Building Uses - residential: Structural Types - highrise: Architectural Style - modern: Materials - glass - steel - concrete;;,
Canada,Vancouver,Maddox,../skyscraperpage.com/diagrams/images/80594.gif,http://skyscraperpage.com/cities/?buildingID=64237,2012,2014,32,Building Uses - residential - parking garage - restaurant - retail: Structural Types - highrise: Architectural Style - modern;;,
Canada,Vancouver,The Lions II,../skyscraperpage.com/diagrams/images/14458.gif,http://skyscraperpage.com/cities/?buildingID=8603,null,1999,32,Building Uses - residential - retail: Structural Types - highrise - cantilever: Architectural Style - postmodern: Materials - glass - concrete;;,
Canada,Vancouver,The Sapphire,../skyscraperpage.com/diagrams/images/59533.gif,http://skyscraperpage.com/cities/?buildingID=53388,null,2008,32,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass;;,
Canada,Vancouver,Brava South,../skyscraperpage.com/diagrams/images/11296.gif,http://skyscraperpage.com/cities/?buildingID=7715,2003,2004,33,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,Aquarius I,../skyscraperpage.com/diagrams/images/18973.gif,http://skyscraperpage.com/cities/?buildingID=6925,null,2000,33,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - brick - concrete;;,
Canada,Vancouver,Azura II,../skyscraperpage.com/diagrams/images/19339.gif,http://skyscraperpage.com/cities/?buildingID=7324,null,2004,33,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,Emerald West,../skyscraperpage.com/diagrams/images/14086.gif,http://skyscraperpage.com/cities/?buildingID=8601,null,1995,33,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - concrete;;,
Canada,Vancouver,The 501,../skyscraperpage.com/diagrams/images/13759.gif,http://skyscraperpage.com/cities/?buildingID=8599,1998,1999,33,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,Azura I,../skyscraperpage.com/diagrams/images/19338.gif,http://skyscraperpage.com/cities/?buildingID=7325,2001,2004,33,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,Bentall Five,../skyscraperpage.com/diagrams/images/50032.gif,http://skyscraperpage.com/cities/?buildingID=5828,2001,2007,33,Building Uses - office - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - aluminium - concrete: reinforced;;,
